"","date","lineage","pred","obs"
"16617",2022-09-04,"Om:BA.2.75.2",7.30087431728003e-05,0.000313873195229127
"16618",2022-09-04,"Om:BA.4",0.0293677360719066,0.0241682360326428
"16619",2022-09-04,"Om:BA.4.6",0.0817035861148816,0.0919648462021343
"16620",2022-09-04,"Om:BA.5",0.85941930924576,0.854990583804143
"16621",2022-09-04,"Om:BF.7",0.0105582098129815,0.00721908349026993
"16622",2022-09-04,"Om:BN.1",0.000116602329256142,NA
"16623",2022-09-04,"Om:BQ.1",0.00378901587939359,0.00156936597614564
"16624",2022-09-04,"Om:BQ.1.1",0.00460557044884446,0.00156936597614564
"16625",2022-09-04,"Om:XBB",0.000283465889804832,NA
"16626",2022-09-04,"Other",NA,0.00533584431889517
"16627",2022-09-05,"Alpha",1.77823582812959e-36,NA
"16628",2022-09-05,"Beta",6.14172876335371e-49,NA
"16629",2022-09-05,"Delta",5.3329936704019e-18,NA
"16630",2022-09-05,"Om:BA.1",2.02066429495301e-13,0.00164068908941756
"16631",2022-09-05,"Om:BA.2",0.000497875717983366,0.00246103363412633
"16632",2022-09-05,"Om:BA.2.12.1",0.00174043244676946,0.00328137817883511
"16633",2022-09-05,"Om:BA.2.75",0.00641669453390261,0.00574241181296144
"16634",2022-09-05,"Om:BA.2.75.2",7.44577003027307e-05,NA
"16635",2022-09-05,"Om:BA.4",0.0285209932627785,0.029532403609516
"16636",2022-09-05,"Om:BA.4.6",0.0822838376505955,0.0869565217391304
"16637",2022-09-05,"Om:BA.5",0.858422416121905,0.853978671041838
"16638",2022-09-05,"Om:BF.7",0.0110943657196884,0.00902378999179656
"16639",2022-09-05,"Om:BN.1",0.000120842182469571,NA
"16640",2022-09-05,"Om:BQ.1",0.00404558915643614,0.00328137817883511
"16641",2022-09-05,"Om:BQ.1.1",0.00492671072965949,0.00164068908941756
"16642",2022-09-05,"Om:XBB",0.000298878806865803,NA
"16643",2022-09-05,"Other",NA,0.00246103363412633
"16644",2022-09-06,"Alpha",1.36628792274407e-36,NA
"16645",2022-09-06,"Beta",4.34648791863169e-49,NA
"16646",2022-09-06,"Delta",4.49906829257964e-18,NA
"16647",2022-09-06,"Om:BA.1",1.63076257446326e-13,NA
"16648",2022-09-06,"Om:BA.2",0.000467370368786635,0.00274503471661553
"16649",2022-09-06,"Om:BA.2.12.1",0.00161032937346984,0.00290650734700468
"16650",2022-09-06,"Om:BA.2.75",0.00668111275211372,0.0079121588890683
"16651",2022-09-06,"Om:BA.2.75.2",7.59724011441032e-05,0.000484417891167447
"16652",2022-09-06,"Om:BA.4",0.0276963224563152,0.0285806555788794
"16653",2022-09-06,"Om:BA.4.6",0.0828377738661655,0.0909090909090909
"16654",2022-09-06,"Om:BA.5",0.85734624413377,0.846439528499919
"16655",2022-09-06,"Om:BF.7",0.0116502984993253,0.0104957209752947
"16656",2022-09-06,"Om:BN.1",0.000125309512708214,NA
"16657",2022-09-06,"Om:BQ.1",0.00431839062477281,0.00209914419505894
"16658",2022-09-06,"Om:BQ.1.1",0.00526958316623906,0.00129178104311319
"16659",2022-09-06,"Om:XBB",0.00031534832337286,0.000484417891167447
"16660",2022-09-06,"Other",NA,0.00565154206362022
"16661",2022-09-07,"Alpha",1.05027261754274e-36,NA
"16662",2022-09-07,"Beta",3.07728235381862e-49,NA
"16663",2022-09-07,"Delta",3.79734458024603e-18,NA
"16664",2022-09-07,"Om:BA.1",1.31623859237319e-13,0.00108049702863317
"16665",2022-09-07,"Om:BA.2",0.000438861906417504,0.00135062128579146
"16666",2022-09-07,"Om:BA.2.12.1",0.0014899439683012,0.00108049702863317
"16667",2022-09-07,"Om:BA.2.75",0.00695495916593546,0.00675310642895732
"16668",2022-09-07,"Om:BA.2.75.2",7.75551551424007e-05,NA
"16669",2022-09-07,"Om:BA.4",0.0268931755456201,0.0229605618584549
"16670",2022-09-07,"Om:BA.4.6",0.0833648658769042,0.0975148568341437
"16671",2022-09-07,"Om:BA.5",0.856189656223053,0.848190167477039
"16672",2022-09-07,"Om:BF.7",0.0122263077938657,0.01107509454349
"16673",2022-09-07,"Om:BN.1",0.000130017076661894,NA
"16674",2022-09-07,"Om:BQ.1",0.0046083640615597,0.00324149108589951
"16675",2022-09-07,"Om:BQ.1.1",0.00563560332792293,0.00216099405726634
"16676",2022-09-07,"Om:XBB",0.000332953317576564,0.000540248514316586
"16677",2022-09-07,"Other",NA,0.00405186385737439
"16678",2022-09-08,"Alpha",8.07729202393978e-37,NA
"16679",2022-09-08,"Beta",2.1795882360732e-49,NA
"16680",2022-09-08,"Delta",3.20656710119432e-18,NA
"16681",2022-09-08,"Om:BA.1",1.06248839848087e-13,0.000319386777387416
"16682",2022-09-08,"Om:BA.2",0.000412210229737804,0.00127754710954966
"16683",2022-09-08,"Om:BA.2.12.1",0.0013785472102859,0.00159693388693708
"16684",2022-09-08,"Om:BA.2.75",0.00723849535570428,0.0105397636537847
"16685",2022-09-08,"Om:BA.2.75.2",7.92083646850398e-05,0.000319386777387416
"16686",2022-09-08,"Om:BA.4",0.0261110116887264,0.0239540083040562
"16687",2022-09-08,"Om:BA.4.6",0.0838645884541456,0.100926221654424
"16688",2022-09-08,"Om:BA.5",0.854951304829239,0.840945384861067
"16689",2022-09-08,"Om:BF.7",0.0128226705541254,0.00926221654423507
"16690",2022-09-08,"Om:BN.1",0.000134978386990954,NA
"16691",2022-09-08,"Om:BQ.1",0.00491650105798494,0.00159693388693708
"16692",2022-09-08,"Om:BQ.1.1",0.00602627285157745,0.00159693388693708
"16693",2022-09-08,"Om:XBB",0.000351778897221953,NA
"16694",2022-09-08,"Other",NA,0.00766528265729799
"16695",2022-09-09,"Alpha",6.21484524885001e-37,NA
"16696",2022-09-09,"Beta",1.54438968740797e-49,NA
"16697",2022-09-09,"Delta",2.70894652987345e-18,NA
"16698",2022-09-09,"Om:BA.1",8.57744056850269e-14,NA
"16699",2022-09-09,"Om:BA.2",0.000387285626355575,0.00176991150442478
"16700",2022-09-09,"Om:BA.2.12.1",0.00127546492770451,0.00212389380530973
"16701",2022-09-09,"Om:BA.2.75",0.0075319843478617,0.00778761061946903
"16702",2022-09-09,"Om:BA.2.75.2",8.09345266865393e-05,0.000707964601769912
"16703",2022-09-09,"Om:BA.4",0.0253492978399254,0.0269026548672566
"16704",2022-09-09,"Om:BA.4.6",0.0843364198983844,0.0906194690265487
"16705",2022-09-09,"Om:BA.5",0.853629632289951,0.848141592920354
"16706",2022-09-09,"Om:BF.7",0.0134396388322421,0.00920353982300885
"16707",2022-09-09,"Om:BN.1",0.000140207754677585,NA
"16708",2022-09-09,"Om:BQ.1",0.005243842733804,0.00176991150442478
"16709",2022-09-09,"Om:BQ.1.1",0.00644318392893509,0.00176991150442478
"16710",2022-09-09,"Om:XBB",0.000371916900343103,NA
"16711",2022-09-09,"Other",NA,0.00920353982300885
"16712",2022-09-10,"Alpha",4.78401338116708e-37,NA
"16713",2022-09-10,"Beta",1.09474160710224e-49,NA
"16714",2022-09-10,"Delta",2.28958650824273e-18,NA
"16715",2022-09-10,"Om:BA.1",6.92521578870415e-14,NA
"16716",2022-09-10,"Om:BA.2",0.000363967968791822,0.00235531628532974
"16717",2022-09-10,"Om:BA.2.12.1",0.00118007368848958,0.00100942126514132
"16718",2022-09-10,"Om:BA.2.75",0.00783569001082666,0.00807537012113055
"16719",2022-09-10,"Om:BA.2.75.2",8.27362339599506e-05,NA
"16720",2022-09-10,"Om:BA.4",0.0246075092066236,0.0242261103633917
"16721",2022-09-10,"Om:BA.4.6",0.0847798419035403,0.106325706594886
"16722",2022-09-10,"Om:BA.5",0.85222287091588,0.826379542395693
"16723",2022-09-10,"Om:BF.7",0.0140774374732185,0.0124495289367429
"16724",2022-09-10,"Om:BN.1",0.000145720333235021,NA
"16725",2022-09-10,"Om:BQ.1",0.00559148142920908,0.00572005383580081
"16726",2022-09-10,"Om:BQ.1.1",0.00688802393129511,0.00201884253028264
"16727",2022-09-10,"Om:XBB",0.00039346643530008,NA
"16728",2022-09-10,"Other",NA,0.0114401076716016
"16729",2022-09-11,"Alpha",3.68424579362898e-37,0.000396510705789056
"16730",2022-09-11,"Beta",7.76310546888102e-50,NA
"16731",2022-09-11,"Delta",1.93600656904575e-18,NA
"16732",2022-09-11,"Om:BA.1",5.59176582155107e-14,0.000396510705789056
"16733",2022-09-11,"Om:BA.2",0.000342145974733314,0.00237906423473434
"16734",2022-09-11,"Om:BA.2.12.1",0.00109179699300813,0.000793021411578113
"16735",2022-09-11,"Om:BA.2.75",0.00814987637993349,0.0118953211736717
"16736",2022-09-11,"Om:BA.2.75.2",8.46161763379423e-05,0.000396510705789056
"16737",2022-09-11,"Om:BA.4",0.0238851296395855,0.0273592386994449
"16738",2022-09-11,"Om:BA.4.6",0.0851943394160323,0.0904044409199048
"16739",2022-09-11,"Om:BA.5",0.850729042785141,0.842188739095956
"16740",2022-09-11,"Om:BF.7",0.0147362617031588,0.0126883425852498
"16741",2022-09-11,"Om:BN.1",0.000151532164774836,NA
"16742",2022-09-11,"Om:BQ.1",0.00596056236033498,0.00396510705789056
"16743",2022-09-11,"Om:BQ.1.1",0.00736258016167703,0.00158604282315623
"16744",2022-09-11,"Om:XBB",0.000416534462829758,0.000396510705789056
"16745",2022-09-11,"Other",NA,0.00515463917525773
"16746",2022-09-12,"Alpha",2.83854270886407e-37,NA
"16747",2022-09-12,"Beta",5.50712820482362e-50,NA
"16748",2022-09-12,"Delta",1.63774481011896e-18,NA
"16749",2022-09-12,"Om:BA.1",4.5154660560095e-14,0.000382995021064726
"16750",2022-09-12,"Om:BA.2",0.000321716526199652,0.00287246265798545
"16751",2022-09-12,"Om:BA.2.12.1",0.00101010174801847,0.000382995021064726
"16752",2022-09-12,"Om:BA.2.75",0.00847480690587706,0.0114898506319418
"16753",2022-09-12,"Om:BA.2.75.2",8.65771415028062e-05,0.000765990042129452
"16754",2022-09-12,"Om:BA.4",0.023181651963604,0.0227882037533512
"16755",2022-09-12,"Om:BA.4.6",0.0855794004936491,0.0957487552661815
"16756",2022-09-12,"Om:BA.5",0.849145959304303,0.835695135963233
"16757",2022-09-12,"Om:BF.7",0.0154162746119429,0.0141708157793949
"16758",2022-09-12,"Om:BN.1",0.00015766022791734,0.000191497510532363
"16759",2022-09-12,"Om:BQ.1",0.00635228522284088,0.00497893527384144
"16760",2022-09-12,"Om:BQ.1.1",0.00786874472178237,0.00287246265798545
"16761",2022-09-12,"Om:XBB",0.000441236423019699,0.000191497510532363
"16762",2022-09-12,"Other",NA,0.00746840291076216
"16763",2022-09-13,"Alpha",2.18790895246584e-37,NA
"16764",2022-09-13,"Beta",3.90820467972643e-50,NA
"16765",2022-09-13,"Delta",1.38602681241317e-18,NA
"16766",2022-09-13,"Om:BA.1",3.6466314078145e-14,NA
"16767",2022-09-13,"Om:BA.2",0.000302584042864495,0.00268817204301075
"16768",2022-09-13,"Om:BA.2.12.1",0.000934495001900642,0.000448028673835125
"16769",2022-09-13,"Om:BA.2.75",0.00881074362077283,0.00761648745519713
"16770",2022-09-13,"Om:BA.2.75.2",8.86220154798233e-05,0.000896057347670251
"16771",2022-09-13,"Om:BA.4",0.0224965782551398,0.0239695340501792
"16772",2022-09-13,"Om:BA.4.6",0.0859345161693078,0.105958781362007
"16773",2022-09-13,"Om:BA.5",0.847471220587124,0.829749103942652
"16774",2022-09-13,"Om:BF.7",0.0161176045284463,0.0145609318996416
"16775",2022-09-13,"Om:BN.1",0.000164122487511419,NA
"16776",2022-09-13,"Om:BQ.1",0.00676790572594515,0.00448028673835125
"16777",2022-09-13,"Om:BQ.1.1",0.00840851947813637,0.00313620071684588
"16778",2022-09-13,"Om:XBB",0.000467696910245685,0.000224014336917563
"16779",2022-09-13,"Other",NA,0.00627240143369176
"16780",2022-09-14,"Alpha",1.68712106209926e-37,NA
"16781",2022-09-14,"Beta",2.7745225980096e-50,NA
"16782",2022-09-14,"Delta",1.17348961082502e-18,NA
"16783",2022-09-14,"Om:BA.1",2.94519758672655e-14,0.000295945546019532
"16784",2022-09-14,"Om:BA.2",0.000284659905151606,0.00207161882213673
"16785",2022-09-14,"Om:BA.2.12.1",0.00086452092252726,0.00147972773009766
"16786",2022-09-14,"Om:BA.2.75",0.00915794621570516,0.0115418762947618
"16787",2022-09-14,"Om:BA.2.75.2",9.07537827437988e-05,0.00118378218407813
"16788",2022-09-14,"Om:BA.4",0.0218294200727354,0.0254513169576798
"16789",2022-09-14,"Om:BA.4.6",0.0862591803255568,0.0967741935483871
"16790",2022-09-14,"Om:BA.5",0.84570221470616,0.828647528854691
"16791",2022-09-14,"Om:BF.7",0.016840342286634,0.0168688961231133
"16792",2022-09-14,"Om:BN.1",0.000170937946109062,NA
"16793",2022-09-14,"Om:BQ.1",0.00720873703704045,0.00295945546019532
"16794",2022-09-14,"Om:BQ.1.1",0.00898402110827368,0.00473512873631252
"16795",2022-09-14,"Om:XBB",0.000496050399239798,NA
"16796",2022-09-14,"Other",NA,0.00799052974252737
"16797",2022-09-15,"Alpha",1.3014950288562e-37,NA
"16798",2022-09-15,"Beta",1.97039993798788e-50,NA
"16799",2022-09-15,"Delta",9.93951441413345e-19,NA
"16800",2022-09-15,"Om:BA.1",2.37885378013966e-14,0.000285714285714286
"16801",2022-09-15,"Om:BA.2",0.000267861923079974,0.00114285714285714
"16802",2022-09-15,"Om:BA.2.12.1",0.000799758000348012,0.000857142857142857
"16803",2022-09-15,"Om:BA.2.75",0.00951667102342762,0.0102857142857143
"16804",2022-09-15,"Om:BA.2.75.2",9.29755258835137e-05,0.000285714285714286
"16805",2022-09-15,"Om:BA.4",0.0211796986457127,0.02
"16806",2022-09-15,"Om:BA.4.6",0.0865528895863246,0.0954285714285714
"16807",2022-09-15,"Om:BA.5",0.843836116876566,0.841142857142857
"16808",2022-09-15,"Om:BF.7",0.0175845383813809,0.0177142857142857
"16809",2022-09-15,"Om:BN.1",0.000178126697115829,NA
"16810",2022-09-15,"Om:BQ.1",0.00767615111464521,0.00457142857142857
"16811",2022-09-15,"Om:BQ.1.1",0.00959748620404789,0.00314285714285714
"16812",2022-09-15,"Om:XBB",0.000526442025573625,0.000285714285714286
"16813",2022-09-15,"Other",NA,0.00485714285714286
"16814",2022-09-16,"Alpha",1.0044168200868e-37,NA
"16815",2022-09-16,"Beta",1.3998187752847e-50,NA
"16816",2022-09-16,"Delta",8.42219571611686e-19,NA
"16817",2022-09-16,"Om:BA.1",1.92153865505234e-14,0.000279798545047566
"16818",2022-09-16,"Om:BA.2",0.000252113847155053,0.00167879127028539
"16819",2022-09-16,"Om:BA.2.12.1",0.000739816460408491,0.000559597090095132
"16820",2022-09-16,"Om:BA.2.75",0.00988716989961774,0.0131505316172356
"16821",2022-09-16,"Om:BA.2.75.2",9.52904247629678e-05,0.000559597090095132
"16822",2022-09-16,"Om:BA.4",0.0205469450260042,0.0162283156127588
"16823",2022-09-16,"Om:BA.4.6",0.086815143233224,0.102126468942362
"16824",2022-09-16,"Om:BA.5",0.841869888636713,0.831841074426413
"16825",2022-09-16,"Om:BF.7",0.0183502000133919,0.0151091214325686
"16826",2022-09-16,"Om:BN.1",0.000185709979508926,0.000559597090095132
"16827",2022-09-16,"Om:BQ.1",0.00817157990476754,0.00391717963066592
"16828",2022-09-16,"Om:BQ.1.1",0.0102512764047933,0.00559597090095131
"16829",2022-09-16,"Om:XBB",0.000559028423939967,NA
"16830",2022-09-16,"Other",NA,0.00839395635142697
"16831",2022-09-17,"Alpha",7.75454681855056e-38,NA
"16832",2022-09-17,"Beta",9.94801804975542e-51,NA
"16833",2022-09-17,"Delta",7.13929829689824e-19,NA
"16834",2022-09-17,"Om:BA.1",1.55222881431013e-14,NA
"16835",2022-09-17,"Om:BA.2",0.000237344917905435,0.00410600970511385
"16836",2022-09-17,"Om:BA.2.12.1",0.00068433586811561,0.000746547219111609
"16837",2022-09-17,"Om:BA.2.75",0.01026968899597,0.0130645763344532
"16838",2022-09-17,"Om:BA.2.75.2",9.77017551131228e-05,NA
"16839",2022-09-17,"Om:BA.4",0.019930700207607,0.0197835013064576
"16840",2022-09-17,"Om:BA.4.6",0.0870454431541521,0.105636431504293
"16841",2022-09-17,"Om:BA.5",0.83980027709613,0.822695035460993
"16842",2022-09-17,"Om:BF.7",0.0191372880232155,0.0182904068682344
"16843",2022-09-17,"Om:BN.1",0.000193710233983726,NA
"16844",2022-09-17,"Om:BQ.1",0.00869651637301576,0.00634565136244868
"16845",2022-09-17,"Om:BQ.1.1",0.0109478835282803,0.00298618887644644
"16846",2022-09-17,"Om:XBB",0.00059397862770554,NA
"16847",2022-09-17,"Other",NA,0.00634565136244868
"16848",2022-09-18,"Alpha",5.98915406209252e-38,NA
"16849",2022-09-18,"Beta",7.07203654127475e-51,NA
"16850",2022-09-18,"Delta",6.0541253367865e-19,NA
"16851",2022-09-18,"Om:BA.1",1.25396269810445e-14,0.000416666666666667
"16852",2022-09-18,"Om:BA.2",0.000223489450938968,0.00125
"16853",2022-09-18,"Om:BA.2.12.1",0.000632982914592379,0.000416666666666667
"16854",2022-09-18,"Om:BA.2.75",0.010664467418239,0.0125
"16855",2022-09-18,"Om:BA.2.75.2",0.000100212886481565,0.000833333333333333
"16856",2022-09-18,"Om:BA.4",0.019330515217826,0.0129166666666667
"16857",2022-09-18,"Om:BA.4.6",0.0872432938332095,0.102916666666667
"16858",2022-09-18,"Om:BA.5",0.837623814326933,0.82125
"16859",2022-09-18,"Om:BF.7",0.0199457137152558,0.0154166666666667
"16860",2022-09-18,"Om:BN.1",0.000202151160352029,0.000416666666666667
"16861",2022-09-18,"Om:BQ.1",0.00925251534172513,0.00833333333333333
"16862",2022-09-18,"Om:BQ.1.1",0.0116899346621255,0.0104166666666667
"16863",2022-09-18,"Om:XBB",0.000631475033267225,NA
"16864",2022-09-18,"Other",NA,0.0129166666666667
"16865",2022-09-19,"Alpha",4.62739574611532e-38,NA
"16866",2022-09-19,"Beta",5.02911206031861e-51,NA
"16867",2022-09-19,"Delta",5.13580417613721e-19,NA
"16868",2022-09-19,"Om:BA.1",1.0130540617526e-14,0.000206782464846981
"16869",2022-09-19,"Om:BA.2",0.000210486454647428,0.0010339123242349
"16870",2022-09-19,"Om:BA.2.12.1",0.000585449368435956,0.00124069478908189
"16871",2022-09-19,"Om:BA.2.75",0.011071735762311,0.0126137303556658
"16872",2022-09-19,"Om:BA.2.75.2",0.000102827279461439,0.000413564929693962
"16873",2022-09-19,"Om:BA.4",0.018745951183954,0.0171629445822994
"16874",2022-09-19,"Om:BA.4.6",0.0874082023911069,0.097394540942928
"16875",2022-09-19,"Om:BA.5",0.83533681698276,0.827543424317618
"16876",2022-09-19,"Om:BF.7",0.0207753355735109,0.0186104218362283
"16877",2022-09-19,"Om:BN.1",0.000211057775973933,NA
"16878",2022-09-19,"Om:BQ.1",0.00984119409822826,0.00889164598842018
"16879",2022-09-19,"Om:BQ.1.1",0.0124801971724373,0.00806451612903226
"16880",2022-09-19,"Om:XBB",0.000671714432779486,0.000206782464846981
"16881",2022-09-19,"Other",NA,0.00661703887510339
"16882",2022-09-20,"Alpha",3.57655753246576e-38,NA
"16883",2022-09-20,"Beta",3.57744164945219e-51,NA
"16884",2022-09-20,"Delta",4.35834896663019e-19,NA
"16885",2022-09-20,"Om:BA.1",8.18458118916048e-15,NA
"16886",2022-09-20,"Om:BA.2",0.000198279277923093,0.00210028878970859
"16887",2022-09-20,"Om:BA.2.12.1",0.000541450181611563,0.00131268049356787
"16888",2022-09-20,"Om:BA.2.75",0.0114917145213572,0.0112890522446836
"16889",2022-09-20,"Om:BA.2.75.2",0.000105548482114828,NA
"16890",2022-09-20,"Om:BA.4",0.0181765793788744,0.0157521659228144
"16891",2022-09-20,"Om:BA.4.6",0.0875396786867395,0.102914150695721
"16892",2022-09-20,"Om:BA.5",0.832935386235785,0.828563927540037
"16893",2022-09-20,"Om:BF.7",0.0216259558720437,0.0183775269099501
"16894",2022-09-20,"Om:BN.1",0.000220456474959162,0.000525072197427146
"16895",2022-09-20,"Om:BQ.1",0.0104642327369827,0.00813861906012077
"16896",2022-09-20,"Om:BQ.1.1",0.0133215835800897,0.00551325807298504
"16897",2022-09-20,"Om:XBB",0.000714909118822261,0.000262536098713573
"16898",2022-09-20,"Other",NA,0.00525072197427146
"16899",2022-09-21,"Alpha",2.76532611637002e-38,NA
"16900",2022-09-21,"Beta",2.54556160832977e-51,NA
"16901",2022-09-21,"Delta",3.69987629187169e-19,NA
"16902",2022-09-21,"Om:BA.1",6.61260643878247e-15,NA
"16903",2022-09-21,"Om:BA.2",0.000186815285465396,0.00267881060809001
"16904",2022-09-21,"Om:BA.2.12.1",0.000500721738072687,0.000803643182427002
"16905",2022-09-21,"Om:BA.2.75",0.0119246123572441,0.01339405304045
"16906",2022-09-21,"Om:BA.2.75.2",0.000108380125499036,0.000267881060809001
"16907",2022-09-21,"Om:BA.4",0.0176219812486479,0.01607286364854
"16908",2022-09-21,"Om:BA.4.6",0.0876372354909665,0.106884543262791
"16909",2022-09-21,"Om:BA.5",0.830415408131124,0.807929279399946
"16910",2022-09-21,"Om:BF.7",0.022497317184531,0.0214304848647201
"16911",2022-09-21,"Om:BN.1",0.000230375087820534,0.000267881060809001
"16912",2022-09-21,"Om:BQ.1",0.0111233741947584,0.00830431288507903
"16913",2022-09-21,"Om:BQ.1.1",0.0142171562479944,0.010179480310742
"16914",2022-09-21,"Om:XBB",0.000761288064534807,0.001071524243236
"16915",2022-09-21,"Other",NA,0.01071524243236
"16916",2022-09-22,"Alpha",2.13882397850076e-38,NA
"16917",2022-09-22,"Beta",1.81183932253088e-51,NA
"16918",2022-09-22,"Delta",3.14194845069056e-19,NA
"16919",2022-09-22,"Om:BA.1",5.34266121383338e-15,0.000613873542050338
"16920",2022-09-22,"Om:BA.2",0.000176045558454174,0.00429711479435236
"16921",2022-09-22,"Om:BA.2.12.1",0.000463020234507606,NA
"16922",2022-09-22,"Om:BA.2.75",0.0123706242295179,0.0089011663597299
"16923",2022-09-22,"Om:BA.2.75.2",0.000111325918197991,NA
"16924",2022-09-22,"Om:BA.4",0.0170817484249183,0.0147329650092081
"16925",2022-09-22,"Om:BA.4.6",0.0877003887447188,0.104665438919583
"16926",2022-09-22,"Om:BA.5",0.827772554466547,0.817986494782075
"16927",2022-09-22,"Om:BF.7",0.0233890987986985,0.0208717004297115
"16928",2022-09-22,"Om:BN.1",0.00024084294120499,NA
"16929",2022-09-22,"Om:BQ.1",0.0118204239343635,0.00920810313075507
"16930",2022-09-22,"Om:BQ.1.1",0.0151701318151612,0.0089011663597299
"16931",2022-09-22,"Om:XBB",0.000811098182652453,0.000613873542050338
"16932",2022-09-22,"Other",NA,0.00920810313075507
"16933",2022-09-23,"Alpha",1.65480219612191e-38,NA
"16934",2022-09-23,"Beta",1.28995866929065e-51,NA
"16935",2022-09-23,"Delta",2.66902333901224e-19,NA
"16936",2022-09-23,"Om:BA.1",4.31665694228487e-15,0.000333889816360601
